source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
NK_cell,Fibroblast,Timp2,Timp2,Cd44,Cd44,0.8885316184351554,0.17140718562874252,0.2448712323783431,1.4712060287855824,0.8580386305819627,0
NK_cell,Fibroblast,Icam1,Icam1,Cav1,Cav1,0.3129689174705252,0.35479041916167664,0.6056522863543626,0.21967509048370298,0.4126636884190328,0
NK_cell,Fibroblast,Tnc,Tnc,Sdc4,Sdc4,0.8220793140407289,0.12986526946107785,0.17268121742875028,1.0746440633299132,0.6236626403793317,0
NK_cell,Fibroblast,Lin7c,Lin7c,Abca1,Abca1,0.22132904608788853,0.1220059880239521,0.16831513290103564,0.12840569312933417,0.1483604130151849,0
NK_cell,Fibroblast,Arf6,Arf6,Pld1,Pld1,0.26688102893890675,0.2994011976047904,0.4389121142757381,0.1806077627056488,0.30975993849069344,0
NK_cell,Fibroblast,Arf6,Arf6,Smap1,Smap1,0.7090032154340836,0.2994011976047904,0.4389121142757381,0.5967074486646238,0.517809781470181,0
NK_cell,Fibroblast,Hspa4,Hspa4,Tlr4,Tlr4,0.1870310825294748,0.6425898203592815,1.1488243911373426,0.09998554547493825,0.6244049683061405,0
NK_cell,Fibroblast,Gnai2,Gnai2,S1pr3,S1pr3,0.4769560557341908,0.7327844311377245,1.4350087739376152,0.391534951784176,0.9132718628608956,0
NK_cell,Fibroblast,Psen1,Psen1,Cd44,Cd44,0.8885316184351554,0.20097305389221556,0.2849201503009835,1.4712060287855824,0.8780630895432829,0
NK_cell,Fibroblast,Hsp90aa1,Hsp90aa1,Itgb3,Itgb3,0.3177920685959271,0.9296407185628742,2.7600879350407457,0.21005174323535006,1.485069839138048,0
NK_cell,Fibroblast,Gnas,Gnas,Adcy7,Adcy7,0.23258306538049303,0.8401946107784432,1.798154220419745,0.1301493951997683,0.9641518078097566,0
NK_cell,Fibroblast,Sptan1,Sptan1,Ptpra,Ptpra,0.6505894962486602,0.31100299401197606,0.47341124330888706,0.4705327667156188,0.4719720050122529,0
NK_cell,Fibroblast,Actr2,Actr2,Ldlr,Ldlr,0.34994640943194,0.3226047904191617,0.48351721757448024,0.21931003031320492,0.35141362394384257,0
NK_cell,Fibroblast,Pdcd1lg2,Pdcd1lg2,Pdcd2,Pdcd2,0.15755627009646303,0.17402694610778444,0.2541780189379089,0.07041796726290195,0.16229799310040544,0
NK_cell,Fibroblast,Hspa8,Hspa8,Ldlr,Ldlr,0.34994640943194,0.9857784431137725,3.4247421248190517,0.21931003031320492,1.8220260775661283,0
